episode_number,title,pubdate_short,primary_start_year,primary_end_year,year_label,primary_region,era_bucket,themes,key_figures,is_series,series_key,part_number,is_strongly_1800_1934,confidence,reasoning,duration,audio_url,spotify_search_url,guid
53,53. Game of Thrones,2021-05-17,500,1500,500 – 1500,Europe,Medieval,Culture & Arts; Politics & Power; Monarchy & Royalty; Meta/Podcast,,false,,,false,medium,"The description explicitly asks what can be learned about “medieval history” from Game of Thrones, making the medieval period the primary focus. It is a thematic discussion of books, television, and historical imagination rather than a specific dated event.",3553,https://pdst.fm/e/traffic.megaphone.fm/GLT6687512105.mp3?updated=1777394997,https://open.spotify.com/search/The%20Rest%20Is%20History%2053.%20Game%20of%20Thrones,75d73372-5a16-4691-9ef5-64d056d9f1ec
54,54. Cromwell and the Protectorate,2021-05-20,1653,1659,1653 – 1659,Britain,Early Modern,Politics & Power; Revolution; Monarchy & Royalty; Biography,Oliver Cromwell,false,,,false,high,"The description explicitly focuses on Oliver Cromwell's Protectorate and the ""short-lived British Republic,"" which dates primarily to the Protectorate period of 1653–1659.",3356,https://pdst.fm/e/traffic.megaphone.fm/GLT5457562231.mp3?updated=1777395002,https://open.spotify.com/search/The%20Rest%20Is%20History%2054.%20Cromwell%20and%20the%20Protectorate,77677bed-56e1-49e0-a9e7-cc0c7c56855f
55,55. The World Cup of Gods - Preview,2021-05-22,0,0,Undated,Undated,Undated,Meta/Podcast; Sport,,false,,,false,high,"The description explicitly says Tom Holland and Dominic Sandbrook “preview” the World Cup of Gods and its “sixteen competitors,” making this a podcast event preview rather than a focused historical episode.",1274,https://pdst.fm/e/traffic.megaphone.fm/GLT7465078719.mp3?updated=1775851945,https://open.spotify.com/search/The%20Rest%20Is%20History%2055.%20The%20World%20Cup%20of%20Gods%20-%20Preview,c6ac542f-709f-46f2-8e3c-3965e77ac7e7
56,56. Nero,2021-05-24,54,68,54 – 68,Italy,Ancient,Biography; Politics & Power; Monarchy & Royalty; Culture & Arts,Nero,false,,,false,high,"The episode is explicitly about Nero, the Roman emperor, whose reign lasted from 54 to 68 CE. The description focuses on whether he was “depraved, corrupt and evil” or “an artist,” anchoring the themes in political power and culture.",3629,https://pdst.fm/e/traffic.megaphone.fm/GLT7241559003.mp3?updated=1777394991,https://open.spotify.com/search/The%20Rest%20Is%20History%2056.%20Nero,24444bde-5780-4589-b94f-03d5cfc69c17
57,57. Paris,2021-05-27,0,0,Undated,France,Undated,Culture & Arts,,false,,,false,high,"The description presents Paris as a city considered “throughout history” and focuses on its culture, architecture, and people without identifying a specific historical period.",3283,https://pdst.fm/e/traffic.megaphone.fm/GLT6186083108.mp3?updated=1777394987,https://open.spotify.com/search/The%20Rest%20Is%20History%2057.%20Paris,12dda801-86ca-44f4-9499-8ce17ee3edde
58,58. The World Cup of Gods - Part 1,2021-05-31,0,0,Undated,Global,Undated,Religion & Church; Meta/Podcast,,true,The World Cup of Gods,1,false,high,"The description presents a competition among “sixteen gods” and discusses its “group stages,” but gives no historical dates or period. This is therefore a purely thematic/meta episode rather than a datable historical narrative.",3374,https://pdst.fm/e/traffic.megaphone.fm/GLT8884399326.mp3?updated=1777395005,https://open.spotify.com/search/The%20Rest%20Is%20History%2058.%20The%20World%20Cup%20of%20Gods%20-%20Part%201,539af2e2-1615-4abc-a81f-03cfb8a9b0bc
59,59. The World Cup of Gods - Part 2,2021-06-01,0,0,Undated,Undated,Undated,Religion & Church; Meta/Podcast,,true,The World Cup of Gods,2,false,high,"The description presents this as a competition reviewing the knockout stages and final outcome of the podcast's “World Cup of Gods,” with no specific historical dates or period identified.",3594,https://pdst.fm/e/traffic.megaphone.fm/GLT6474253297.mp3?updated=1777394994,https://open.spotify.com/search/The%20Rest%20Is%20History%2059.%20The%20World%20Cup%20of%20Gods%20-%20Part%202,9f0ff553-a296-4a7f-bcb8-29ccc3766fb0
60,60. Muhammad,2021-06-03,570,632,570 – 632,Middle East,Medieval,Religion & Church; Politics & Power; Biography,Muhammad,false,,,false,medium,"The description focuses on Muhammad's life and historical context, placing the episode in the early 7th century; the exact dates are inferred from the standard dating of his life.",3831,https://pdst.fm/e/traffic.megaphone.fm/GLT7621065751.mp3?updated=1777395002,https://open.spotify.com/search/The%20Rest%20Is%20History%2060.%20Muhammad,d464710d-c131-4cc2-9238-4e2d454c135f
61,61. California,2021-06-07,1846,2020,1846 – 2020,United States,Contemporary,Politics & Power; Economics & Trade; Culture & Arts,,false,,,false,low,"The description covers California's “origins” as well as its “modern day politics,” indicating a broad history from its emergence as a U.S. state in the mid-19th century through the present. Because the description emphasizes both historical origins and contemporary political and economic issues, no single period clearly dominates.",3042,https://pdst.fm/e/traffic.megaphone.fm/GLT2438679240.mp3?updated=1777394958,https://open.spotify.com/search/The%20Rest%20Is%20History%2061.%20California,f4e1d59c-1b28-4100-9d28-3a9c329936ec
62,62. Magna Carta,2021-06-10,1215,1215,1215,Britain,Medieval,Politics & Power; Monarchy & Royalty,King John,false,,,false,high,"The description centers on the Magna Carta, described as the bill of rights King John was forced to sign, anchoring the episode to 1215 in medieval England.",2925,https://pdst.fm/e/traffic.megaphone.fm/GLT5613809659.mp3?updated=1777394820,https://open.spotify.com/search/The%20Rest%20Is%20History%2062.%20Magna%20Carta,395171bc-67dd-49e4-bd18-cb840942c169
63,"63. Hitler, with Ian Kershaw - part 1",2021-06-14,1933,1945,1933 – 1945,Germany,World Wars & Interwar,Politics & Power; Ideology; Biography,Adolf Hitler,true,"Hitler, with Ian Kershaw",1,false,medium,"The description calls Hitler the “Nazi dictator” and describes a two-part investigation of him, anchoring the episode in Nazi Germany, chiefly 1933–1945. The title explicitly identifies this as “part 1.”",3043,https://pdst.fm/e/traffic.megaphone.fm/GLT1996418919.mp3?updated=1777394961,https://open.spotify.com/search/The%20Rest%20Is%20History%2063.%20Hitler%2C%20with%20Ian%20Kershaw%20-%20part%201,10211afc-1466-48ec-bd00-76704502dcad
64,"64. Hitler, with Ian Kershaw - part 2",2021-06-17,1933,1945,1933 – 1945,Germany,World Wars & Interwar,Politics & Power; War & Military; Ideology; Biography,Adolf Hitler,true,"Hitler, with Ian Kershaw",2,false,high,"The description identifies this as the second part of an examination of Adolf Hitler, focusing on his years leading up to and during the Second World War. This supports a primary range from the Nazi era beginning in 1933 through the end of the war in 1945.",2849,https://pdst.fm/e/traffic.megaphone.fm/GLT5766781968.mp3?updated=1777394965,https://open.spotify.com/search/The%20Rest%20Is%20History%2064.%20Hitler%2C%20with%20Ian%20Kershaw%20-%20part%202,40fe5c86-dd10-4d7f-bb93-8d8c65e96098
65,65. A Very British Scandal,2021-06-21,1967,1979,1967 – 1979,Britain,Postwar,Politics & Power; Crime & Mystery; Sex & Scandal; Biography,Jeremy Thorpe; Norman Scott,false,,,false,high,"The episode focuses on Jeremy Thorpe's leadership of the Liberal Party, his relationship with Norman Scott, and the conspiracy-to-murder trial at the Old Bailey. The central events fall in the late 1960s through the 1970s, including the murder of Scott's dog Rinka and Thorpe's 1979 trial.",3413,https://pdst.fm/e/traffic.megaphone.fm/GLT1741780940.mp3?updated=1777395055,https://open.spotify.com/search/The%20Rest%20Is%20History%2065.%20A%20Very%20British%20Scandal,2f727673-0de5-43d1-8244-cbf3f6ad0976
66,66. Ghosts,2021-06-24,0,0,Undated,Undated,Undated,Culture & Arts,,false,,,false,high,"The episode is a thematic discussion of ghosts and ghost stories, asking whether they evolve to reflect “the age in which the apparition appears,” without identifying a specific historical period or region.",3203,https://pdst.fm/e/traffic.megaphone.fm/GLT2309926019.mp3?updated=1777394789,https://open.spotify.com/search/The%20Rest%20Is%20History%2066.%20Ghosts,9f36e36e-f9a0-403e-99a4-929bd7315359
67,67. Anglo-German Relations,2021-06-28,0,0,Undated,Europe,Undated,Politics & Power; Diplomacy,,false,,,false,low,"The description only says the hosts explore the historical events shaping the relationship between England and Germany, without naming a specific period, event, or figure. The sporting reference is promotional context rather than a historical date anchor.",3336,https://pdst.fm/e/traffic.megaphone.fm/GLT1735608678.mp3?updated=1777395010,https://open.spotify.com/search/The%20Rest%20Is%20History%2067.%20Anglo-German%20Relations,3d5ac069-51f6-4ca1-a135-e9338608cc07
68,68. The British Empire,2021-07-01,1600,1997,1600 – 1997,Britain,Long 19th Century,Empire & Colonialism; Politics & Power; Slavery,,false,,,false,low,"The title and description focus broadly on “The British Empire” and its legacy “today,” without specifying a particular episode or date range. The empire’s dominant historical significance is commonly associated with the 19th century, but the description supports a broad span rather than a narrowly 1800–1934 focus.",3303,https://pdst.fm/e/traffic.megaphone.fm/GLT6076978409.mp3?updated=1777395093,https://open.spotify.com/search/The%20Rest%20Is%20History%2068.%20The%20British%20Empire,ed17f321-feb6-439f-a085-32407cd68709
69,69. England v Ukraine,2021-07-02,1853,1856,1853 – 1856,Eastern Europe,Long 19th Century,War & Military; Diplomacy; Biography,Florence Nightingale,false,,,true,medium,"The description foregrounds Crimea and the Light Brigade, anchoring the episode in the Crimean War (1853–1856), with Florence Nightingale as a prominent figure. The England–Ukraine framing makes Eastern Europe the dominant region.",2570,https://pdst.fm/e/traffic.megaphone.fm/GLT5469973001.mp3?updated=1777394941,https://open.spotify.com/search/The%20Rest%20Is%20History%2069.%20England%20v%20Ukraine,02408d95-4de6-4dca-a393-9c3d3e71ad9f
70,70. Children’s History,2021-07-05,0,0,Undated,Undated,Undated,Meta/Podcast; Literature,,false,,,false,high,"The episode is explicitly about how to write history books for children, including suitable topics, detail, and depictions of violence, rather than a specific historical period.",2754,https://pdst.fm/e/traffic.megaphone.fm/GLT3229015713.mp3?updated=1777394975,https://open.spotify.com/search/The%20Rest%20Is%20History%2070.%20Children%E2%80%99s%20History,f806aa0a-e2bf-4b1c-a5ca-d85d87d05636
71,71. England v Denmark,2021-07-06,793,1807,793 – 1807,Britain,Medieval,War & Military; Monarchy & Royalty; Politics & Power,,false,,,false,low,"The description presents “Anglo-Danish history through the ages,” with “Vikings” anchoring the medieval period and the “destruction of Copenhagen” indicating a later episode in the relationship, plausibly the 1807 bombardment. Because the description is deliberately broad and non-specific, the date range and dominant era are uncertain.",3595,https://pdst.fm/e/traffic.megaphone.fm/GLT2805859297.mp3?updated=1777395103,https://open.spotify.com/search/The%20Rest%20Is%20History%2071.%20England%20v%20Denmark,fb760d2b-8039-4380-8403-66c241c9a797
72,72. The Vietnam War,2021-07-08,1955,1975,1955 – 1975,Southeast Asia,Postwar,War & Military; Politics & Power; Diplomacy,,false,,,false,high,"The title identifies “The Vietnam War,” and the description refers to the “conflict in Vietnam” and its surrounding international politics, anchoring the episode to the Vietnam War period of 1955–1975.",3536,https://pdst.fm/e/traffic.megaphone.fm/GLT4906340188.mp3?updated=1777395077,https://open.spotify.com/search/The%20Rest%20Is%20History%2072.%20The%20Vietnam%20War,7167be21-0733-48fd-98c8-09d2a5d16066
73,73. England v Italy,2021-07-09,0,0,Undated,Europe,Undated,Culture & Arts; Politics & Power,,false,,,false,low,"The description only says they explore “the history of Rome, Italy and England” and does not identify a specific period or dated event. The episode is therefore best treated as broadly thematic and undated.",3721,https://pdst.fm/e/traffic.megaphone.fm/GLT3184835237.mp3?updated=1777395000,https://open.spotify.com/search/The%20Rest%20Is%20History%2073.%20England%20v%20Italy,762f9f98-4ce2-44f8-8b8f-d51bd7f360f4
74,74. The Six Wives of Henry VIII,2021-07-12,1509,1547,1509 – 1547,Britain,Early Modern,Monarchy & Royalty; Sex & Scandal; Religion & Church; Biography,Henry VIII; Catherine of Aragon; Anne Boleyn; Jane Seymour; Catherine Howard,false,,,false,high,"The episode focuses on Henry VIII's six marriages during his reign (1509–1547), explicitly asking how his queens influenced the Reformation. The title and description identify Henry VIII and his six wives as the central subjects.",3281,https://pdst.fm/e/traffic.megaphone.fm/GLT6913826589.mp3?updated=1777395007,https://open.spotify.com/search/The%20Rest%20Is%20History%2074.%20The%20Six%20Wives%20of%20Henry%20VIII,481adbbd-0def-49a1-9945-040d94ddc86d
75,75. The East India Company,2021-07-15,1700,1800,1700 – 1800,India,Early Modern,Empire & Colonialism; Economics & Trade; Politics & Power,,false,,,false,high,"The description explicitly identifies the East India Company’s story as taking place “in the 18th century,” focusing on its merchant conquest of Asia and the transition to British government rule in India.",3763,https://pdst.fm/e/traffic.megaphone.fm/GLT7809915873.mp3?updated=1777395041,https://open.spotify.com/search/The%20Rest%20Is%20History%2075.%20The%20East%20India%20Company,ce60fa8d-a531-46b9-9f2b-499f4315db48
76,76. Statues: Trafalgar Square,2021-07-19,1805,1900,1805 – 1900,Britain,Long 19th Century,Culture & Arts; Politics & Power,,true,,,true,low,"The episode is a walking tour of Trafalgar Square examining its statues and the stories behind them. The title anchors the setting to Trafalgar, while the square’s statue-focused history is most plausibly centred in 19th-century London, though the description gives no specific dates or figures.",2342,https://pdst.fm/e/traffic.megaphone.fm/GLT4670878913.mp3?updated=1777394917,https://open.spotify.com/search/The%20Rest%20Is%20History%2076.%20Statues%3A%20Trafalgar%20Square,d229e714-8029-4ff6-b2f1-c736314a854f
